"User Name","User Profile","User Avatar","User Location","Rating","Rating Text","Review Title","Review Text","Trip Type","Helpful Votes","Photos","Published Date","Disclaimer"
"Sylvia B","https://www.tripadvisor.com/Profile/R2257FVsylviab","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/9f/default-avatar-2020-16.jpg","","5","Apr 2018 • Couples","Port McNeill to Seattle direct - who knew!!!","Gorgeous flight with a friendly, professional crew.  Got the opportunity to see close up the various northern coves that are now on our 'boating bucket list'. And we enjoyed our stay in Seattle and will do this trip again for sure.  Only improvement would be landing at Lake Union, but so thankful this scheduled flight exists - keep it growing!","Couples","0","","Written July 14, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"DukeRaider","https://www.tripadvisor.com/Profile/DukeRaider","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ea/2e/default-avatar-2020-67.jpg","Dallas, TX","5","Jul 2018 • Solo","Worth the price, and then some!","Took a sea plane to and from the San Juan Islands (Friday Harbor) to do some whale watching, and this trip didn't disappoint. It's a smooth, quick flight with some beautiful scenery out every window. My pilot, Brad, was low-key, friendly, and professional. I had questions; he had answers. He even showed us Bill Gates's house on the way back. If you book the whale watching tour, you get a discounted price, but you don't have to. Take a flight, see the islands or Friday Harbor and come back later in the day. A great day trip that was worth the price, and then some!","Solo","0","","Written July 12, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Kate R","https://www.tripadvisor.com/Profile/X7413XJkater","https://media-cdn.tripadvisor.com/media/photo-s/13/a5/f1/89/kate-r.jpg","Prescott, AZ","5","Jul 2018 • Friends","Excellent way to travel","We flew round trip from Renton to San Juan Island.  Our pilots were experienced pros, very friendly and knowledgeable.  Views were stunning of course.  Such a memorable way to start and end my trip to this beautiful part of the world.","Friends","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/13/a5/f1/1c/islands-1.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/13/a5/f1/16/islands-2.jpg
https://media-cdn.tripadvisor.com/media/photo-w/13/a5/f1/0f/sand-bar.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/13/a5/f0/ff/view-of-mt-baker.jpg","Written July 10, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"StoneyCreekSteve","https://www.tripadvisor.com/Profile/StoneyCreekSteve","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/eb/default-avatar-2020-27.jpg","Pasadena, MD","5","Jul 2018 • Family","Amazing Flight!","What a beautiful way to get the San Juan Islands! Great airplane, great pilot, great scenery and on top of that you get to take off and land in water! If you need to get to SEATAC they even have a shuttle. Thank you for a great trip and we will use Friday Harbor Seaplanes the next time we are headed to the San Juan Island.","Family","0","","Written July 9, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"AzRat","https://www.tripadvisor.com/Profile/AzRat","https://media-cdn.tripadvisor.com/media/photo-o/0e/91/fa/92/azrat.jpg","Arizona","5","Jun 2018 • Couples","Seaplane flight R/T to  Friday Harbor","Excellent Adventure! We chose Friday Harbor Seaplanes for round trip flights during a five day visit to Friday Harbor. Top to bottom excellent experience with this company. Great communication during booking and subsequent phone calls, timely pickup and return service to SeaTac Airport, friendly ground staff, and first rate pilots. Loved flying in the vintage De Havilland seaplanes! Flight altitudes allows the pilot to easily maneuver airplane to view sights. Headphones provided to two-way communication. <br /><br />Things to be aware of for this flight: the seaplane dock at Friday Harbor Port is quite a walk from town (1/2 mile +/-), to our hotel at Bird Rock, and you must haul your own luggage. I am glad we heeded the advice to pack softside duffles with shoulder straps (and the correct weight: 30 LB per passenger includes carry on bags) as a roller bag would be rough going on the wood slat dock. Also small planes are buffeted by thermals and wind and can be 'interesting' for the motion sickness prone (me - no worries I was fortified with medication from 3 days on boat tours), air sick bags provided just in case. Mostly smooth flights and I made the pilot aware of my tendencies. <br /><br />At the time of our booking the R/T seaplane was a less expensive option than renting a car and taking the ferry, besides the stress of navigating Seattle traffic and the time involved. A car was not required for us at Friday Harbor as most of our activities were at the docks, and there were several rental options on the island.<br /><br />All things considered an excellent company and experience, I would highly recommend!","Couples","0","https://media-cdn.tripadvisor.com/media/photo-o/13/92/af/b9/friday-harbor-seaplanes.jpg
https://media-cdn.tripadvisor.com/media/photo-o/13/92/af/b8/my-partner-riding-shotgun.jpg","Written July 4, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"aprochazka","https://www.tripadvisor.com/Profile/aprochazka","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/4a/default-avatar-2020-42.jpg","Denver, Colorado","5","Jun 2018 • Family","Fabulous","We flew from Renton to Friday Harbor on Saturday 6/30.  The overcast weather meant we had to fly low and that gave us the opportunity to see a pair of Orcas from the sky. Our pilot was great and he circled around so everyone could see the whales.  <br /><br />I wish every commercial jet landing was as smooth as with the seaplane, a perfect touchdown on both flights.<br /><br />Highly recommended.<br /><br />Allan P","Family","0","","Written July 3, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Kevinrmurphy","https://www.tripadvisor.com/Profile/Kevinrmurphy","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/eb/a3/default-avatar-2020-38.jpg","Royal Tunbridge Wells, UK","5","Jun 2018 • Couples","Best flight ever","Brilliant service even though we had a little too much luggage. Relaxed and caring pilot and a fabulous flight from Friday Harbor to Renton. Worth every cent.... ","Couples","0","","Written June 24, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Diane P","https://www.tripadvisor.com/Profile/997dianep","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/4a/default-avatar-2020-42.jpg","Hamburg, NJ","5","Jun 2018 • Solo","Going home","This is my third flight with Friday Harbor Seaplanes and my favorite way to get back to the island. These flights never disappoint! I highly recommend this company if you have the opportunity to visit Friday Harbor or wherever they fly. The pilot, Jason, is the best! Everyone who works there is friendly and very efficient. They never disappoint. Treat yourself!","Solo","0","https://media-cdn.tripadvisor.com/media/photo-w/13/5d/c6/15/northwest-seaplanes.jpg","Written June 20, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"maeflower03","https://www.tripadvisor.com/Profile/maeflower03","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/73/default-avatar-2020-13.jpg","san diego, ca","5","May 2018 • Couples","worth it","This flight was incredible! The views were spectacular! We were going whale watching from Friday Harbor. The dilemma was that we were in Seattle for only a short time. I didn't want to waste the whole day driving to Anacortes then taking the ferry to Friday Harbor. Since it was my birthday, I decided to splurge and fly there instead. Jason was our amazing pilot, he was very knowledgeable pointing out landmarks and giving us little history lessons along the way. He is such a skillful pilot that the only way we knew he landed the plane was when we saw water splashing on the floats; otherwise you couldn't even tell because the landing was so smooth. Getting to Friday Harbor was such a fun and memorable experience in itself! We flew there and back in the same day. When we got back to the dock in Renton, the shuttle was waiting at the dock to take us to SEA-TAC. The door-to-door service was amazing!","Couples","0","","Written June 10, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Bruce1406","https://www.tripadvisor.com/Profile/Bruce1406","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e8/5b/default-avatar-2020-61.jpg","Kirkland, WA","5","Jun 2018 • Couples","Best All Around Flying Experience!","I fly back and forth often to the San Juan Islands and NW Seaplanes is my carrier of choice. Great staff, easy to book and always get the flight time I want. Love the pilots as they make the experience exceptional as they share their knowledge of the region in flight as you go. Also, best local rates!","Couples","0","","Written June 6, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Alexandra F","https://www.tripadvisor.com/Profile/AlexandraF586","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/de/0a/default-avatar-2020-35.jpg","","5","May 2018 • Couples","Flight to Friday Harbor","We took the seaplane from Seattle to Friday Harbor and back. It was amazing!!! The views were incredible, the staff was friendly and knowledgable. Highly recommend it to everyone!","Couples","0","","Written May 30, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"jdayt2","https://www.tripadvisor.com/Profile/jdayt2","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/11/default-avatar-2020-41.jpg","Maple Grove, MN","5","May 2018 • Couples","Awesome experience!","Round trip to Friday Harbor was awesome! Was pretty nervous initially about flying on a seaplane, but I forgot all about being nervous!  A great experience, awesome scenery both ways and the pilot pointed out cool points of interest.  Bonus was we circled a bit on the way back to take a better look at the orcas swimming below! Highly recommended!","Couples","0","","Written May 23, 2018","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Gene A","https://www.tripadvisor.com/Profile/tedscustomuphols2017","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/32/default-avatar-2020-12.jpg","Arlington, WA","5","Aug 2017","amazing day in Friday Harbor","Best way to get to and see the san juans, Very resonable and want an adventure with no stress just fun","","0","","Written December 4, 2017","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"vkinkella","https://www.tripadvisor.com/Profile/vkinkella","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/de/0a/default-avatar-2020-35.jpg","Tacoma, WA","5","Sep 2017 • Friends","Friday Harbor flight","AWESOME!    Shawn was great!   He could point out a little more of the ""points of interest"" though....other than that we will be rebooking for next year!!!!","Friends","0","","Written September 22, 2017","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
